filename,format,tool,n_components,source_path
d48a0438d5de2b2387398e9e7cb9f006008b0c63,CycloneDX-JSON,Gemnasium,521,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d48a0438d5de2b2387398e9e7cb9f006008b0c63
5219a5c011b89cbf31abe12d5f742078f8239657,CycloneDX-JSON,cdxgen,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5219a5c011b89cbf31abe12d5f742078f8239657
e5a23727cfa022e5feb3bbeafc567c8989e324be,CycloneDX-JSON,cyclonedx-gomod,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\e5a23727cfa022e5feb3bbeafc567c8989e324be
fc0c41d928160b7fd3de4faa9a2909b9fcb36e60,CycloneDX-JSON,cyclonedx-gomod,14,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\fc0c41d928160b7fd3de4faa9a2909b9fcb36e60
4194fcbcd9dc2b67df8fe7f1d950e002146d2a6a,SPDX-JSON,phoenix container pipeline/metaeffekt plugins,148,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4194fcbcd9dc2b67df8fe7f1d950e002146d2a6a
adf2326c8013919d49d8b8a6c8a80a5edf66e2cc,CycloneDX-JSON,Node.js module,66,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\adf2326c8013919d49d8b8a6c8a80a5edf66e2cc
c715a166b69544d812224165cb1c97ef05f13679,CycloneDX-JSON,GitHub Extractor,5,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c715a166b69544d812224165cb1c97ef05f13679
08cf7e5ceb18544449fc2d9aa5bbff36214f718c,CycloneDX-JSON,cdxgen,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\08cf7e5ceb18544449fc2d9aa5bbff36214f718c
e26dda9336ec9ab8699c87c9dd6e3ac9d5e12d07,CycloneDX-JSON,cyclonedx-php-composer,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\e26dda9336ec9ab8699c87c9dd6e3ac9d5e12d07
1d8ffc54465982635e85c250b71e61ab5240143a,CycloneDX-JSON,syft,111,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1d8ffc54465982635e85c250b71e61ab5240143a
c0e44f54443c3a39599795d0170ffb508e48a756,CycloneDX-JSON,cdxgen,683,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c0e44f54443c3a39599795d0170ffb508e48a756
e1fc3787013821c7d18a73d11df205ef355079e7,CycloneDX-JSON,cyclonedx-php-composer,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\e1fc3787013821c7d18a73d11df205ef355079e7
cbd6107444f3774445bad686ef852df41fe7f269,CycloneDX-JSON,cdxgen,11,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\cbd6107444f3774445bad686ef852df41fe7f269
b52a94ecf4fe1120032551551a9451a63acdbc02,CycloneDX-JSON,Node.js module,2191,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b52a94ecf4fe1120032551551a9451a63acdbc02
ace7bbeaf7d38c044c176b6f7e2d97f9820fa98c,CycloneDX-JSON,cdxgen,1733,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\ace7bbeaf7d38c044c176b6f7e2d97f9820fa98c
a1b6391396aff84670e75d99942eebd0b70dab33,CycloneDX-JSON,cyclonedx-gomod,27,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a1b6391396aff84670e75d99942eebd0b70dab33
224dbf35dc8efd8c10f1d488a6c33a02fba92750,CycloneDX-JSON,unknown,28,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\224dbf35dc8efd8c10f1d488a6c33a02fba92750
5a6d53d1af18d4a7d283c2e32bccaed2076851b7,CycloneDX-JSON,Node.js module,1962,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5a6d53d1af18d4a7d283c2e32bccaed2076851b7
e8b8e8958823fc6ab5f2b156cacca0008b020332,CycloneDX-JSON,cyclonedx-gomod,146,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\e8b8e8958823fc6ab5f2b156cacca0008b020332
56bf0a2fcd61cefa55251678ac036da2efa7ee21,CycloneDX-JSON,Node.js module,369,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\56bf0a2fcd61cefa55251678ac036da2efa7ee21
2f047795cf144f585606233d6576019517788b5b,CycloneDX-JSON,cdxgen,26,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2f047795cf144f585606233d6576019517788b5b
f342e4fb51d1a670b1d5aff56cde9c92de91a41a,CycloneDX-JSON,cdxgen,11,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f342e4fb51d1a670b1d5aff56cde9c92de91a41a
19b1fa139b4bd19187d5bda67820e287e15cebc1,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\19b1fa139b4bd19187d5bda67820e287e15cebc1
721de392bb83a5489d6eb4dae0a70d27a93ebb64,CycloneDX-JSON,cdxgen,31,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\721de392bb83a5489d6eb4dae0a70d27a93ebb64
b04c8c3cab41ecf92963ccf4c0816e8dc8beefaa,CycloneDX-JSON,cyclonedx-gomod,149,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b04c8c3cab41ecf92963ccf4c0816e8dc8beefaa
093320cbfa317628c55aca91746038f55efc8821,CycloneDX-JSON,cyclonedx-php-composer,45,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\093320cbfa317628c55aca91746038f55efc8821
afa141a2017b025882871e60381aed79ffb52725,CycloneDX-JSON,syft,1252,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\afa141a2017b025882871e60381aed79ffb52725
28c5979abaa5698d69b4ac13026c06db9248fedf,CycloneDX-JSON,Gemnasium,1087,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\28c5979abaa5698d69b4ac13026c06db9248fedf
f2cd71aec820d3598edbdb91583fea17426a1160,CycloneDX-JSON,cdxgen,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f2cd71aec820d3598edbdb91583fea17426a1160
d1f7692bf6b9e39c801432506c4f46b4e0f7b1e6,CycloneDX-JSON,Github Extractor,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d1f7692bf6b9e39c801432506c4f46b4e0f7b1e6
2ebd90dcb88954a350174b32603ee866ecedcffd,CycloneDX-JSON,cyclonedx-gomod,81,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2ebd90dcb88954a350174b32603ee866ecedcffd
6e8a18c1e2a93f9302af10da361403e43a1b41f1,CycloneDX-JSON,cdxgen,34,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\6e8a18c1e2a93f9302af10da361403e43a1b41f1
c036b4fb6974254794ac06bfa181b9ec16fd20ca,SPDX-JSON,syft,1405,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c036b4fb6974254794ac06bfa181b9ec16fd20ca
12317fb3c896b1933b3d7ced46e260c7822edc1e,CycloneDX-JSON,Node.js module,4386,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\12317fb3c896b1933b3d7ced46e260c7822edc1e
340ea3e4770c6f4a00993ba4879191416e06e413,CycloneDX-JSON,cyclonedx-php-composer,70,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\340ea3e4770c6f4a00993ba4879191416e06e413
03b1d50e308acf513d8ed28f6e003f5a0d0ab8d7,SPDX-JSON,phoenix container pipeline/metaeffekt plugins,412,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\03b1d50e308acf513d8ed28f6e003f5a0d0ab8d7
196b3b3c7192504122f764c0c6aef1ab3373404c,CycloneDX-JSON,Node.js module,1315,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\196b3b3c7192504122f764c0c6aef1ab3373404c
393d52d60125db9567f130cd4cc59297fe93b58c,CycloneDX-JSON,cdxgen,12,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\393d52d60125db9567f130cd4cc59297fe93b58c
4a36e19e99824c1224d23bfd3f1c3eafafd08385,CycloneDX-JSON,Node.js module,558,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4a36e19e99824c1224d23bfd3f1c3eafafd08385
0b0cdf5eb2cc5748e3edf2ee6c0c149075920d55,CycloneDX-JSON,cdxgen,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0b0cdf5eb2cc5748e3edf2ee6c0c149075920d55
17cc8f0e4e5327e2b4393157668f75668e2ff558,CycloneDX-JSON,CycloneDX Maven plugin,485,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\17cc8f0e4e5327e2b4393157668f75668e2ff558
d84a3d546c8dc399ea4cdd2c28ee6175714c9e82,CycloneDX-JSON,Node.js module,235,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d84a3d546c8dc399ea4cdd2c28ee6175714c9e82
4d2bd92c7ec4d349f8ff4b552842d4e3e521c99f,CycloneDX-JSON,cyclonedx-gomod,182,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4d2bd92c7ec4d349f8ff4b552842d4e3e521c99f
fb5b45c80f93d04bafa696a361073e00641bc570,CycloneDX-JSON,cyclonedx-php-composer,35,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\fb5b45c80f93d04bafa696a361073e00641bc570
5c2561ce6457523478d877157b7ab5a2dc8bd115,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5c2561ce6457523478d877157b7ab5a2dc8bd115
16f9e6bb492cee254a62acea9c88d61eddb24591,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\16f9e6bb492cee254a62acea9c88d61eddb24591
11556d7f843f8185a6c5936fb908ff8aa92f1de2,CycloneDX-JSON,cyclonedx-php-composer,57,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\11556d7f843f8185a6c5936fb908ff8aa92f1de2
e7f0e01fb18e47ccc92085e388d2873be20780d9,CycloneDX-JSON,Node.js module,819,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\e7f0e01fb18e47ccc92085e388d2873be20780d9
93ca9ec4f371f04ddbc7b79d67d46ce7e41bad9f,CycloneDX-JSON,CycloneDX Maven plugin makeAggregateBom compile+provided+runtime+system,2363,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\93ca9ec4f371f04ddbc7b79d67d46ce7e41bad9f
636ddbd0975e94184132aa411df4d9985413380a,CycloneDX-JSON,cdxgen,23,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\636ddbd0975e94184132aa411df4d9985413380a
c06f8dff4b3b8fdc723f50b5cfecbd356d2d9313,CycloneDX-JSON,Node.js module,538,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c06f8dff4b3b8fdc723f50b5cfecbd356d2d9313
243ad67d3bc306de8210f88637e5a406d4447e72,CycloneDX-JSON,cdxgen,68,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\243ad67d3bc306de8210f88637e5a406d4447e72
fe6d110643d7dc4f34ead3c038a23769a15f5f1a,CycloneDX-JSON,cyclonedx-gomod,340,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\fe6d110643d7dc4f34ead3c038a23769a15f5f1a
9e6ffeef143d68b4c23cda7dc291b30b76d6da02,CycloneDX-JSON,Node.js module,1551,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9e6ffeef143d68b4c23cda7dc291b30b76d6da02
003589bd7973c0ebceba7053d0aa560f3bd37b74,CycloneDX-JSON,cyclonedx-gomod,149,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\003589bd7973c0ebceba7053d0aa560f3bd37b74
71542305cc079fe86eef798f069fa434e4a47686,CycloneDX-JSON,Gemnasium,21,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\71542305cc079fe86eef798f069fa434e4a47686
34271517b7b66a88f6044967003feee777577f47,CycloneDX-JSON,cyclonedx-gomod,5,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\34271517b7b66a88f6044967003feee777577f47
8afe0152634c15d532d0854229d9fe0c3b714224,CycloneDX-JSON,Gemnasium,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8afe0152634c15d532d0854229d9fe0c3b714224
a6fb2a7165b37d2931cc1fbef9aa18ab3d32223b,CycloneDX-JSON,trivy,124,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a6fb2a7165b37d2931cc1fbef9aa18ab3d32223b
88098d98d99d5ae29951873ccca43aea744080a4,CycloneDX-JSON,cdxgen,138,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\88098d98d99d5ae29951873ccca43aea744080a4
e66e2a8ad3eb3b0e6f8a9941e5a6664ad034da8a,CycloneDX-JSON,cyclonedx-gomod,140,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\e66e2a8ad3eb3b0e6f8a9941e5a6664ad034da8a
705c47e3f68ce8bf92982ead6c948a682665d5e0,CycloneDX-JSON,cyclonedx-php-composer,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\705c47e3f68ce8bf92982ead6c948a682665d5e0
870551d025639a222935c52dd7ed33fd3c2be1da,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\870551d025639a222935c52dd7ed33fd3c2be1da
cfbfc29ddc7fb6d30695755e4d11b2552e51fb7c,CycloneDX-JSON,syft,433,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\cfbfc29ddc7fb6d30695755e4d11b2552e51fb7c
c7a4bfe21f8497fb6904ef986a8eac40b68afa81,CycloneDX-JSON,cyclonedx-php-composer,153,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c7a4bfe21f8497fb6904ef986a8eac40b68afa81
3a424de6b273c10909912e40804d065219b606e7,CycloneDX-JSON,cdxgen,22,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3a424de6b273c10909912e40804d065219b606e7
f3b586786fcae3d55209b075d6f6507c0b44db5b,CycloneDX-JSON,Node.js module,103,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f3b586786fcae3d55209b075d6f6507c0b44db5b
3fba2d9f539d53c2f64b658825e04f8629fc2e3f,CycloneDX-JSON,cdxgen,28,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3fba2d9f539d53c2f64b658825e04f8629fc2e3f
d23f43429fabff015368ae988630a8d2c1974c61,CycloneDX-JSON,cyclonedx-php-composer,35,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d23f43429fabff015368ae988630a8d2c1974c61
6b850176ddeb013516fdeb3aa63efc575409cd13,CycloneDX-JSON,cyclonedx-gomod,107,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\6b850176ddeb013516fdeb3aa63efc575409cd13
2d2ec418e83888dcfb3d50b082f377e7ed7481b6,CycloneDX-JSON,Node.js module,538,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2d2ec418e83888dcfb3d50b082f377e7ed7481b6
70795ba367c71e221c2a89229a3d181965a62113,CycloneDX-JSON,${project.name},132,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\70795ba367c71e221c2a89229a3d181965a62113
67faa78085dea24b980a1e1a7abe69f3239f65e7,CycloneDX-JSON,CycloneDX Maven plugin,3460,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\67faa78085dea24b980a1e1a7abe69f3239f65e7
330a9c5b8c19e19ce9fab9b72ae177162cd29b1c,CycloneDX-JSON,cdxgen,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\330a9c5b8c19e19ce9fab9b72ae177162cd29b1c
d752279c75d9eadeb95e6bb222a8d601c973ab37,CycloneDX-JSON,Node.js module,12,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d752279c75d9eadeb95e6bb222a8d601c973ab37
676a6a720862f167188a120b58bbdc7bafb3fd19,CycloneDX-JSON,cyclonedx-bom,5,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\676a6a720862f167188a120b58bbdc7bafb3fd19
4f93f69b1d597d7469547f514d197490b0be68c3,CycloneDX-JSON,cyclonedx-php-composer,107,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4f93f69b1d597d7469547f514d197490b0be68c3
2f6bce387aa15780cc2f0a59db418f23104c0c85,CycloneDX-JSON,Github Extractor,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2f6bce387aa15780cc2f0a59db418f23104c0c85
214019bcfdcb2ad9390ec23f990c7306e882dbae,SPDX-JSON,phoenix container pipeline/metaeffekt plugins,433,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\214019bcfdcb2ad9390ec23f990c7306e882dbae
7bb78bee98f943121eac4e0012ea2400416ba649,CycloneDX-JSON,cdxgen,27,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\7bb78bee98f943121eac4e0012ea2400416ba649
492e6335a871f734d7d696bf24821c34ad2652bc,CycloneDX-JSON,Node.js module,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\492e6335a871f734d7d696bf24821c34ad2652bc
68906698603c2e53b54d8aa324436492fb584fb0,CycloneDX-JSON,cdxgen,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\68906698603c2e53b54d8aa324436492fb584fb0
0629f0e919866d1e588296e625c34f8207ee4421,SPDX-JSON,scancode.io,5,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0629f0e919866d1e588296e625c34f8207ee4421
35d6a3803cb21104b1d40b4fea13e4063c20dcc3,CycloneDX-JSON,cyclonedx-php-composer,83,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\35d6a3803cb21104b1d40b4fea13e4063c20dcc3
ab1682ed718f44bde36b92f3980b6917ac990615,CycloneDX-JSON,syft,264,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\ab1682ed718f44bde36b92f3980b6917ac990615
8528520f19e945415a052edbf6925fd0a9bb615f,CycloneDX-JSON,Node.js module,106,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8528520f19e945415a052edbf6925fd0a9bb615f
8955ca7ee09836697adc1fab11489365fc0694a8,CycloneDX-JSON,Gemnasium,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8955ca7ee09836697adc1fab11489365fc0694a8
625e84c290060e98aa088091e1b4294cee227b6b,CycloneDX-JSON,Node.js module,328,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\625e84c290060e98aa088091e1b4294cee227b6b
bae70e415ddce52c8e524c1da8fcf6d68e091696,CycloneDX-JSON,cdxgen,72,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\bae70e415ddce52c8e524c1da8fcf6d68e091696
7bdddeb1aa52915aa8131aa151b162a515c8cdd1,CycloneDX-JSON,cyclonedx-gomod,11,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\7bdddeb1aa52915aa8131aa151b162a515c8cdd1
b5bbd8ad6c27c19efecf94a7a3d3d8c674af86d4,SPDX-JSON,syft,282,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b5bbd8ad6c27c19efecf94a7a3d3d8c674af86d4
ec6d6b799018c7e1ace88a2afe938702576a0d0c,CycloneDX-JSON,cdxgen,18,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\ec6d6b799018c7e1ace88a2afe938702576a0d0c
01fdb2f9b117bfda161c3dabf7fda273b573595e,CycloneDX-JSON,cdxgen,65,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\01fdb2f9b117bfda161c3dabf7fda273b573595e
4ac656ab87fb4baf2329e33cdd0a84b8ea858efb,CycloneDX-JSON,cdxgen,27,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4ac656ab87fb4baf2329e33cdd0a84b8ea858efb
8a57ddbb69ee0bf19c805b03ad6469cda507ffac,CycloneDX-JSON,Node.js module,1201,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8a57ddbb69ee0bf19c805b03ad6469cda507ffac
92080ac6cf794c45a4b0f4eaf4b5a2b8d1325c68,CycloneDX-JSON,cdxgen,36,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\92080ac6cf794c45a4b0f4eaf4b5a2b8d1325c68
b225dd7b415de75ab73d966cfd98e9ed8c1399a6,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b225dd7b415de75ab73d966cfd98e9ed8c1399a6
8a91d6ed9edcf98bd2c5694b0eb6a0a0348e1335,CycloneDX-JSON,cyclonedx-gomod,148,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8a91d6ed9edcf98bd2c5694b0eb6a0a0348e1335
b7b451297012b65b07a035fd4bcc9ac605c75565,CycloneDX-JSON,Node.js module,417,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b7b451297012b65b07a035fd4bcc9ac605c75565
dc65390758b36161ac5f12b12939131cc049284d,CycloneDX-JSON,cyclonedx-gomod,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\dc65390758b36161ac5f12b12939131cc049284d
215800bae1ffac97b904af0e58674face1abc103,CycloneDX-JSON,syft,293,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\215800bae1ffac97b904af0e58674face1abc103
43c8f8e4d4100b3336a2607246b4ee433cff3020,CycloneDX-JSON,cdxgen,12,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\43c8f8e4d4100b3336a2607246b4ee433cff3020
de9e3ad99bee837ac473fa7a16e1412930ebc223,CycloneDX-JSON,cdxgen,55,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\de9e3ad99bee837ac473fa7a16e1412930ebc223
a37b1bfa6bd9e70df6203c0e367c7b67fbb00f8c,CycloneDX-JSON,cdxgen,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a37b1bfa6bd9e70df6203c0e367c7b67fbb00f8c
a2bff27b31efbd8407031f68bbe6a6151cf5caf2,CycloneDX-JSON,Github Extractor,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a2bff27b31efbd8407031f68bbe6a6151cf5caf2
1467c396d1f72731af9decab3ce070da948008d6,CycloneDX-JSON,cyclonedx-php-composer,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1467c396d1f72731af9decab3ce070da948008d6
a39297b39af3bf0ea36e8733e5552d91a329ce57,SPDX-JSON,syft,332,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a39297b39af3bf0ea36e8733e5552d91a329ce57
c4193956ad3544f3d6de94b3406e4ff6e5e3e57d,SPDX-JSON,cyclonedx:cyclonedx,5,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c4193956ad3544f3d6de94b3406e4ff6e5e3e57d
1fde6a341cb14df47cfd6f29abc201734936bbe4,CycloneDX-JSON,cyclonedx-gomod,41,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1fde6a341cb14df47cfd6f29abc201734936bbe4
7d788098b7f3ebffd7f657cca594832f19a8ef1e,CycloneDX-JSON,Gemnasium,930,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\7d788098b7f3ebffd7f657cca594832f19a8ef1e
80f3ea07fa4d6d10e939faa31174ba7e77e772d6,CycloneDX-JSON,cyclonedx-php-composer,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\80f3ea07fa4d6d10e939faa31174ba7e77e772d6
1d7754e7c42d3ecac1381dfee601141b904fc494,CycloneDX-JSON,cyclonedx-php-composer,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1d7754e7c42d3ecac1381dfee601141b904fc494
a565e66938ef04d21062b73eb0cfb20bcb6d36d4,CycloneDX-JSON,cyclonedx-gomod,142,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a565e66938ef04d21062b73eb0cfb20bcb6d36d4
15df6ae4aa9f7a11818be46a34abf9f3279e3a81,CycloneDX-JSON,cyclonedx-gomod,53,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\15df6ae4aa9f7a11818be46a34abf9f3279e3a81
3baf912e3429eae1ffc6a0614fa46085c03c24ce,CycloneDX-JSON,cyclonedx-php-composer,68,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3baf912e3429eae1ffc6a0614fa46085c03c24ce
09162f10812d5c9c36b714fe6c7fd586fb2f67c7,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\09162f10812d5c9c36b714fe6c7fd586fb2f67c7
f31bdf703472622faa94f9d0a3d0f13a3fbf428f,CycloneDX-JSON,Github Extractor,14,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f31bdf703472622faa94f9d0a3d0f13a3fbf428f
aeac185f2980fe07a7344952b4a4b390a325b4f6,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\aeac185f2980fe07a7344952b4a4b390a325b4f6
d7020c9626dc0561bb37ffe3894b07fb075acff4,CycloneDX-JSON,cyclonedx-php-composer,131,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d7020c9626dc0561bb37ffe3894b07fb075acff4
a68e768d496675268602c9b0029f4f75719cf613,SPDX-JSON,syft,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a68e768d496675268602c9b0029f4f75719cf613
d68c04e04f7d7505cd3b75a2c59cea60d6179f0d,CycloneDX-JSON,cdxgen,339,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d68c04e04f7d7505cd3b75a2c59cea60d6179f0d
da74daef8f748ba9d7361e0ab1c205f87c8ffa90,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\da74daef8f748ba9d7361e0ab1c205f87c8ffa90
e1517910bcebc978a31138cec0c13e3ed2108997,CycloneDX-JSON,cyclonedx-php-composer,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\e1517910bcebc978a31138cec0c13e3ed2108997
3832a7621632c1289e46ec9feb8537d2c1850967,CycloneDX-JSON,Github Extractor,32,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3832a7621632c1289e46ec9feb8537d2c1850967
d37857bb5a4fa5c087dd152b0f4f75c5fbbcb6a7,CycloneDX-JSON,Node.js module,13,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d37857bb5a4fa5c087dd152b0f4f75c5fbbcb6a7
45e2eab303c3a9af4222576a6193fa4e73d1e508,CycloneDX-JSON,cdxgen,23,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\45e2eab303c3a9af4222576a6193fa4e73d1e508
b8c40511d262f4687c524c94e5165936500e4f77,CycloneDX-JSON,cyclonedx-php-composer,96,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b8c40511d262f4687c524c94e5165936500e4f77
dcc7443ed8cda9f4836159c9fae311c91f47fc41,CycloneDX-JSON,cdxgen,10,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\dcc7443ed8cda9f4836159c9fae311c91f47fc41
597dcc8b4dcd00274976d5bde76798e04c8ccca1,CycloneDX-JSON,Gemnasium,307,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\597dcc8b4dcd00274976d5bde76798e04c8ccca1
2caff4284af17bd78ef526aaa934fe6f080d4100,CycloneDX-JSON,syft,233,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2caff4284af17bd78ef526aaa934fe6f080d4100
357c1bf8317be2870cade328c101201d247dbe3e,CycloneDX-JSON,cyclonedx-php-composer,59,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\357c1bf8317be2870cade328c101201d247dbe3e
