filename,format,tool,n_components,B1_result,B1_score,B1_detail,B2_result,B2_score,B2_detail,B3_result,B3_score,B3_detail,B4_result,B4_score,B4_detail
bded3cdd5904dceaa9b3206f7e9c9ffb78825039,CycloneDX-JSON,Node.js module,88,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 4 EOL, 26 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.5,"15/30 license IDs are valid SPDX; invalid examples: ZPL 2.1, BSD"
bdfbde1178be4342e3baf7b7baeeb501b50c3a22,CycloneDX-JSON,cyclonedx-php-composer,99,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
bdfbf80b28935a7843d157cc8ae7627fb0fa374a,CycloneDX-JSON,cdxgen,21,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 4 EOL, 17 unknown (of 21 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
be41785ce89cd24a1531648613bc2f4c5deb9de2,CycloneDX-JSON,cyclonedx-php-composer,58,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
be515f8a49f023af962cd331ade722f2ef61449d,CycloneDX-JSON,cyclonedx-php-composer,35,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.967,29/30 license IDs are valid SPDX; invalid examples: BSD
be529e17fdfb4896d5f7778011129d3d87cfb8c3,SPDX-JSON,syft,248,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 8 unknown (of 8 checked)",PARTIAL,0.4,6/15 PURLs resolved successfully,PASS,1.0,60/60 license IDs are valid SPDX
be5a567ba4cb1c77735f129388745286d002b51e,CycloneDX-JSON,Node.js module,73,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.9,27/30 license IDs are valid SPDX; invalid examples: BSD
be5c83a44fcb426f4eaafa6cb0ecd53de96bfd78,CycloneDX-JSON,Node.js module,7,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 7 unknown (of 7 checked)",PASS,1.0,7/7 PURLs resolved successfully,PARTIAL,0.5,"3/6 license IDs are valid SPDX; invalid examples: ZPL 2.1, Python Software Foundation License, GPLv3+"
be726180bd9e0e273ccbff51e2c57fa21cac16b7,CycloneDX-JSON,cdxgen,41,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 28 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.433,"13/30 license IDs are valid SPDX; invalid examples: Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license., BSD, PSF"
be78c2af957e3f29bb51482589b476bbd746d803,CycloneDX-JSON,Github Extractor,46,SKIP,0.0,No vulnerabilities declared — A8 failed,PARTIAL,0.333,"1 supported, 2 EOL, 27 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.267,"8/30 license IDs are valid SPDX; invalid examples: BSD, Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license."
be8a90e3b2ab3f0aec756642a1cf706377118ceb,CycloneDX-JSON,Node.js module,9,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 8 unknown (of 9 checked)",PASS,1.0,9/9 PURLs resolved successfully,PARTIAL,0.5,"2/4 license IDs are valid SPDX; invalid examples: MIT License, BSD"
be8c9cee8efc1c3c4609a3b51f33bbfeb392f5d8,CycloneDX-JSON,Node.js module,202,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
be91cdfe2160bbbbd5f716de17c8833c69a2ab1e,CycloneDX-JSON,cdxgen,116,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
be999df2443dd6919622db6cfb57e42c975022eb,CycloneDX-JSON,Node.js module,15,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 15 unknown (of 15 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,14/14 license IDs are valid SPDX
be9d4258720724db8bc8d67509dbdffb3cd0bc0d,CycloneDX-JSON,cdxgen,57,SKIP,0.0,No vulnerabilities declared — A8 failed,PARTIAL,0.25,"1 supported, 3 EOL, 26 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.667,"20/30 license IDs are valid SPDX; invalid examples: ZPL 2.1, MIT License, PSF"
bec3a1bbf401ced0c69ac61b910e476b329fd47c,CycloneDX-JSON,cdxgen,7,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 7 unknown (of 7 checked)",PASS,1.0,7/7 PURLs resolved successfully,PARTIAL,0.143,"1/7 license IDs are valid SPDX; invalid examples: GNU LGPL, GPLv2, Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license."
bec6cd2e92d9d45af33bfb09ce75a9e3e829dea8,CycloneDX-JSON,cdxgen,11,SKIP,0.0,No vulnerabilities declared — A8 failed,PARTIAL,0.5,"1 supported, 1 EOL, 9 unknown (of 11 checked)",PASS,1.0,11/11 PURLs resolved successfully,PARTIAL,0.25,"2/8 license IDs are valid SPDX; invalid examples: Apache 2.0, BSD 3 clause, Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license."
bec9d0da552ba57b5b2b6279d0038a12ccf04209,CycloneDX-JSON,cdxgen,22,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
beca7866f892f1dc6a4bc6dd59d4a0fefe9076ff,CycloneDX-JSON,cyclonedx-bom,5,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 5 unknown (of 5 checked)",PASS,1.0,5/5 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
becd87da38766748f2c6ddbc25c89ab0b2f8e0a4,CycloneDX-JSON,cdxgen,25,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bef65f4c2a1b40356a461230f270eeb7edab70b8,CycloneDX-JSON,cdxgen,39,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bf051a47c57fd429f841f3529d4cd7acf6a4f5d6,CycloneDX-JSON,cdxgen,8,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 6 unknown (of 8 checked)",PASS,1.0,8/8 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bf114db16ac0dfaab241be6d94e8bfef198dfe76,CycloneDX-JSON,cyclonedx-gomod,137,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bf2251ed81f1d938fa9615727c3a6a0a46ee2419,SPDX-JSON,syft,133,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PASS,1.0,60/60 license IDs are valid SPDX
bf264d6661d8abd71ebfd5268092429620158800,CycloneDX-JSON,cdxgen,38,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bf27c072a70315f91cd4869ea683d511dffa0770,CycloneDX-JSON,cdxgen,9,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 9 unknown (of 9 checked)",PASS,1.0,9/9 PURLs resolved successfully,PARTIAL,0.571,"4/7 license IDs are valid SPDX; invalid examples: Apache 2.0, BSD"
bf27cd22b9288c9abfb34ae40abb4a2d850078cc,CycloneDX-JSON,CycloneDX Maven plugin,2509,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
bf2bfb83657bc1f1a4560537fcfbfb65257deec6,CycloneDX-JSON,cdxgen,27,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bf338bb2228573e521774ddbd791e5039b92bc52,CycloneDX-JSON,webpack-plugin,202,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
bf4d2b6127d2005c50a474e82e0d715f36bad5c0,CycloneDX-JSON,cdxgen,6,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/6 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bf4d6fd5dcccf7b8fc814400448e181589b38c74,CycloneDX-JSON,cdxgen,608,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bf588e1501064608bfb63ac8954dc10756e4f000,CycloneDX-JSON,Github Extractor,18,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 16 unknown (of 18 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.375,"6/16 license IDs are valid SPDX; invalid examples: LICENSE.txt, BSD"
bf71e9a6c52dcc59d83304967f7cabe4a9ada43a,CycloneDX-JSON,Node.js module,1508,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
bf72c9db2efde36be4f86a4147eb3cc6f4103ee6,CycloneDX-JSON,cdxgen,13,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 13 unknown (of 13 checked)",PASS,1.0,13/13 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bf978a31207074e759ce26e1fc9f54a7baa76f13,CycloneDX-JSON,cdxgen,16,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 3 EOL, 13 unknown (of 16 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bfa0f0ce37de740903d7fa6a7260a24a92c2a3da,CycloneDX-JSON,Node.js module,673,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
bfb0b34bb2fe20ed73fbf2006bc27ba63cbc447a,CycloneDX-JSON,cdxgen,8,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 4 EOL, 4 unknown (of 8 checked)",PASS,1.0,8/8 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bfbaee6d1a933caa79bdc4f571fa3357df911345,CycloneDX-JSON,syft,153,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 1 unknown (of 1 checked)",PARTIAL,0.333,5/15 PURLs resolved successfully,PASS,1.0,1/1 license IDs are valid SPDX
bfc7a112c60589be1c7ecfe53d209d3b65220e0b,CycloneDX-JSON,cdxgen,10,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/10 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bfc8de8d172db2cc5ccaf5c9c7f72cad0c42b1bf,CycloneDX-JSON,Node.js module,3297,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
bfcb5d7fc00c72f8da30db90411a4e3a36c31976,CycloneDX-JSON,Github Extractor,5,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 4 unknown (of 5 checked)",PASS,1.0,5/5 PURLs resolved successfully,PARTIAL,0.25,"1/4 license IDs are valid SPDX; invalid examples: BSD Licence, BSD, Python Software Foundation License"
bfd1715df3f901ba6a5e2e3016e6ee9faf9cffde,CycloneDX-JSON,cdxgen,38,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 29 unknown (of 29 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bfe47daf6cb89b72db62f2bfaf42e24b7d1a59ee,CycloneDX-JSON,cyclonedx-gomod,67,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bfeb0a2df6c41fb8e9702da85167ba590ce1dcbc,CycloneDX-JSON,cdxgen,54,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
bff2705ecb3bd733fcb5c980ed69bde81304b1c8,CycloneDX-JSON,syft,9,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 8 unknown (of 9 checked)",PASS,1.0,9/9 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c0184a403315de3304f2c6e3c7dfc68d87859919,CycloneDX-JSON,cdxgen,20,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c026cd572c74e5c5124cdb66dced327d78f062ae,CycloneDX-JSON,cdxgen,720,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 6 EOL, 24 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.943,"33/35 license IDs are valid SPDX; invalid examples: GNU LGPL, License :: OSI Approved :: Apache Software License"
c02e24d547b0a767c64fb34277c700e2412983f9,CycloneDX-JSON,cdxgen,8,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 7 unknown (of 8 checked)",PASS,1.0,8/8 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c036b4fb6974254794ac06bfa181b9ec16fd20ca,SPDX-JSON,syft,1405,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 28 unknown (of 28 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
c036eba83f3b3fc6c71c15cf453d70f6cda2b918,CycloneDX-JSON,cdxgen,8,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/8 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c03b4ff6364ddf3fec4a5b4af78a0d3040c4ae4e,CycloneDX-JSON,syft,120,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.805,"136/169 license IDs are valid SPDX; invalid examples: public-domain, GPL, Expat"
c04069dc0f9770befaa27c9ec2b9393619e7425f,CycloneDX-JSON,cdxgen,112,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
c04881b1236cc5808d75c5160a84ac4a4e3000d0,CycloneDX-JSON,cdxgen,196,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c04e0f95ee3e5e938870423079315fb98847e798,CycloneDX-XML,unknown,99,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,SKIP,0.0,No PURLs found in SBOM,SKIP,0.0,No license data to validate — A11 failed
c05b4ec2f593d8b0b75bc0f7fea73c8a2cd57240,CycloneDX-JSON,cdxgen,95,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c05e6083a82f58388cca375be2398ffc5742458b,CycloneDX-JSON,Gemnasium,620,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c06a9e816fe51c2bea2c43e4c8ee2aade2367264,CycloneDX-JSON,cyclonedx-php-composer,46,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.967,29/30 license IDs are valid SPDX; invalid examples: BSD
c06b241fb9c8c39bfe18d0dacc347799b5187ae0,SPDX-JSON,cyclonedx:cyclonedx,9,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 10 unknown (of 10 checked)",PASS,1.0,10/10 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c06f8dff4b3b8fdc723f50b5cfecbd356d2d9313,CycloneDX-JSON,Node.js module,538,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
c07143f1d52834b819b60633bdd86bf39d3781d3,CycloneDX-JSON,cdxgen,6,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 6 unknown (of 6 checked)",PASS,1.0,6/6 PURLs resolved successfully,PARTIAL,0.5,"2/4 license IDs are valid SPDX; invalid examples: Python MIT style, BSD License"
c075d467a465669fe13d8cbb8ca153f243536124,CycloneDX-XML,unknown,99,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,SKIP,0.0,No PURLs found in SBOM,SKIP,0.0,No license data to validate — A11 failed
c082937cd3dbbb3611e812f3a0cb1dbf00af5ed9,CycloneDX-JSON,Node.js module,530,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
c087e1499324cbf414a642e4a462f105e17aff89,CycloneDX-JSON,cdxgen,10,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/10 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c089ac72f8a34ef3d00d0b5094669bcd08a54951,CycloneDX-JSON,cyclonedx-php-composer,49,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.967,29/30 license IDs are valid SPDX; invalid examples: BSD
c09f85e795da54e58050f2bc45375a8ee4da46da,CycloneDX-JSON,cdxgen,807,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PARTIAL,0.667,10/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c0ac1ec8dfe5328350f769c65dfa3bc0d3ab2623,CycloneDX-JSON,cyclonedx-php-composer,8,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/8 PURLs resolved successfully,PARTIAL,0.875,7/8 license IDs are valid SPDX; invalid examples: BSD
c0b2c3a6dba4d53d4fb2392e1e724223a8a6e872,CycloneDX-JSON,cyclonedx-bom,7,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 6 unknown (of 7 checked)",PASS,1.0,7/7 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c0b6819524990b057e75361cdef1bf8d1e50ac36,CycloneDX-JSON,Node.js module,17,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 15 unknown (of 17 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.182,"2/11 license IDs are valid SPDX; invalid examples: ZPL 2.1, MIT License, BSD 3-Clause"
c0b9015905086a687a8b90ccc056f7c8960f31c7,CycloneDX-JSON,cdxgen,119,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 3 EOL, 27 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c0ba312cf2dc40c8e03ed2e2e2d9a0e3105e4b56,CycloneDX-JSON,Node.js module,131,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
c0da917d14bc5b77d734f6ca18a829a0cf62e101,CycloneDX-JSON,cdxgen,64,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c0dc45da5634ba35833f2eeda36f7848febbdef8,CycloneDX-JSON,Node.js module,23,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 23 unknown (of 23 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.905,"19/21 license IDs are valid SPDX; invalid examples: BSD, Python Software Foundation License"
c0e3ff0c503acf91ef6e2d4cf440d4d1963c3da7,CycloneDX-XML,unknown,99,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,SKIP,0.0,No PURLs found in SBOM,SKIP,0.0,No license data to validate — A11 failed
c0e44f54443c3a39599795d0170ffb508e48a756,CycloneDX-JSON,cdxgen,683,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 6 EOL, 24 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.944,"34/36 license IDs are valid SPDX; invalid examples: GNU LGPL, License :: OSI Approved :: Apache Software License"
c0f90b7da39010ca914d4d55181c77832a8916e6,CycloneDX-JSON,cdxgen,36,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c0ffffd72e32493e350fb55bb6754a67efce0b5f,CycloneDX-JSON,cdxgen,13,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 11 unknown (of 13 checked)",PASS,1.0,13/13 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c1237e72ad1bd679248964045af6510ffd0214c8,CycloneDX-JSON,cdxgen,21,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 21 unknown (of 21 checked)",PARTIAL,0.467,7/15 PURLs resolved successfully,PARTIAL,0.4,"2/5 license IDs are valid SPDX; invalid examples: Apache 2.0, BSD"
c132f690b4649993e78138d740ffe17ace909731,CycloneDX-JSON,cyclonedx-php-composer,102,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
c13844b6ba6e41558fa35ea13edddc9b208651c9,CycloneDX-JSON,Gemnasium,620,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c13d7a04a974b30df10ece6f56f24a9dbabae528,SPDX-JSON,cyclonedx:cyclonedx,8,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 7 unknown (of 9 checked)",PASS,1.0,9/9 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c153c56546fd2f94681b21620123524d06b6aa3e,CycloneDX-JSON,cdxgen,23,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c157e5f47bcb24ad04a3ee6214db86635c6834e6,CycloneDX-JSON,cyclonedx-php-composer,71,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.967,29/30 license IDs are valid SPDX; invalid examples: BSD
c172df2dd3ad02a859599e28cb70460fe0259d91,CycloneDX-JSON,syft,253,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 23 unknown (of 23 checked)",PARTIAL,0.533,8/15 PURLs resolved successfully,PASS,1.0,22/22 license IDs are valid SPDX
c182d0415301244c52662abf946db1eda94137d0,SPDX-JSON,syft,375,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 28 unknown (of 28 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,60/60 license IDs are valid SPDX
c18c13f4612eb83097e80ced3c0708fb6679ae31,CycloneDX-JSON,Gemnasium,350,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
c194f27d4fdf33a676923b390e0747c0c47fab9a,CycloneDX-JSON,cdxgen,26,SKIP,0.0,No vulnerabilities declared — A8 failed,PARTIAL,0.2,"1 supported, 4 EOL, 21 unknown (of 26 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.5,"9/18 license IDs are valid SPDX; invalid examples: ZPL 2.1, BSD, PSF"
